Reporting period,Implementing Agency,Lead Organization,Org Type,District,Sub Dstrict,Village,Admin Level 5,Sector/Cluster,Sub Sector,Status,Activity Details,Start Date,End Date,Total Beneficiaries Reached (HOUSEHOLD),Total Beneficiaries Planned (HOUSEHOLD),Primary Beneficiary Type,# of Primary Beneficiaries,Activity Description,Material Provided
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sirenja,Sipi,Posko Sipi,WASH,WASH,Completed,Distribution of Family pack - Hygiene Kit,Oct-08-2018,Oct-08-2018,,,,Households,80,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sirenja,Tompe,Polsek Tompe,WASH,WASH,Completed,Distribution of Family pack - Hygiene Kit,Oct-08-2018,Oct-08-2018,,,,Households,54,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),Yayasan Sayangi Tunas Cilik (YSTC),National NGOs,Donggala,Sirenja,SIPI,POSKO SIPI,NFI/Shelter,Darurat | Emergency,Unknown,,Oct-06-2018,Oct-06-2018,,80,46,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),Yayasan Sayangi Tunas Cilik (YSTC),National NGOs,Donggala,Sirenja,TOMPE,POLSEK TOMPE,NFI/Shelter,Darurat | Emergency,Unknown,,Oct-05-2018,Oct-05-2018,,54,74,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sinduwe,Lero,,WASH,WASH,Completed,Latrine Construction,Oct-23-2018,Oct-23-2018,,,,,400,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sindue,Dongga,SDN 2 Sindue,Education,TLS,Completed,TLS Set up,Oct-13-2018,Oct-13-2018,,,,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sindue,Lore Tatari,Posko SMP Lero Tatari,Education,TLS,Completed,TLS Set up,Oct-13-2018,Oct-13-2018,,,,Children,68,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sindue,Lero,Lapangan Lero Induk,Health,Health,Completed,Distribution of Mosquito net,Oct-16-2018,Oct-16-2018,,,,Households,150,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sindue,Lore,Posko SMP Lero Tatari,Health,Health,Completed,Distribution of Mosquito net,Oct-15-2018,Oct-15-2018,,,,Households,5,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sindue,Lore Tatari,Posko SMP Lero Tatari,Health,Health,Completed,Distribution of Mosquito net,Oct-15-2018,Oct-15-2018,,,,Households,49,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sindue,Lero,Lapangan Lero Induk,WASH,WASH,Completed,Distribution of Aquatab,Oct-16-2018,Oct-16-2018,,,,Households,166,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sindue,Lero,Lapangan Lero Induk,WASH,WASH,Completed,Distribution of bucket kit,Oct-16-2018,Oct-16-2018,,,,Households,166,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sindue,Lero,Lapangan Lero Induk,WASH,WASH,Completed,Distribution of Family pack - Hygiene Kit,Oct-16-2018,Oct-16-2018,,,,Households,180,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sindue,Lero,,WASH,WASH,Completed,Latrine Construction,Oct-24-2018,Oct-24-2018,,,,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sindue,Lero induk,,WASH,WASH,Completed,Hygiene Promotion,Oct-22-2018,Oct-22-2018,,,,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sindue,Lero induk,,WASH,WASH,Completed,Latrine Construction,Oct-24-2018,Oct-24-2018,,,,Households,10,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sindue,Lore,Posko SMP Lero Tatari,WASH,WASH,Completed,Distribution of Aquatab,Oct-15-2018,Oct-15-2018,,,,Households,75,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sindue,Lore,Posko SMP Lero Tatari,WASH,WASH,Completed,Distribution of bucket kit,Oct-15-2018,Oct-15-2018,,,,Households,75,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sindue,Lore Tatari,Posko SMP Lero Tatari,WASH,WASH,Completed,Distribution of Aquatab,Oct-13-2018,Oct-13-2018,,,,Households,384,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sindue,Lore Tatari,Posko SMP Lero Tatari,WASH,WASH,Completed,Distribution of Aquatab,Oct-15-2018,Oct-15-2018,,,,Households,9,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sindue,Lore Tatari,Posko SMP Lero Tatari,WASH,WASH,Completed,Distribution of bucket kit,Oct-13-2018,Oct-13-2018,,,,Households,384,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sindue,Lore Tatari,Posko SMP Lero Tatari,WASH,WASH,Completed,Distribution of bucket kit,Oct-15-2018,Oct-15-2018,,,,Households,9,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sindue,Lore Tatari,Posko SMP Lero Tatari,WASH,WASH,Completed,Distribution of Children pack - Hygiene kit,Oct-13-2018,Oct-13-2018,,,,Children,53,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sindue,Lore Tatari,Posko SMP Lero Tatari,WASH,WASH,Completed,Distribution of Family pack - Hygiene Kit,Oct-13-2018,Oct-13-2018,,,,Households,384,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sindue,Lore Tatari,Posko SMP Lero Tatari,WASH,WASH,Completed,Set up small water tank for hand washing,Oct-13-2018,Oct-13-2018,,,,Children,87,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sindue,,,Nutrition,Training IYCF,Ongoing,Capacity Building,28.09.2018,31.12.2018,,,,Health and Community Workers,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sindue,Lero induk,,WASH,WASH,Ongoing,Water Distribution,Oct-22-2018,,,,,Households,260,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),Yayasan Sayangi Tunas Cilik (YSTC),National NGOs,Donggala,Sindue,LERO,LAPANGAN LERO INDUK,NFI/Shelter,Darurat | Emergency,Unknown,,Oct-05-2018,Oct-05-2018,,130,99,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),Yayasan Sayangi Tunas Cilik (YSTC),National NGOs,Donggala,Sindue,LORE,POSKO SMP LERO TATARI,NFI/Shelter,Darurat | Emergency,Unknown,,Oct-07-2018,Oct-07-2018,,59,99,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),Yayasan Sayangi Tunas Cilik (YSTC),National NGOs,Donggala,Sindue,LORE TATARI,POSKO SMP LERO TATARI,NFI/Shelter,Darurat | Emergency,Unknown,,Oct-04-2018,Oct-04-2018,,110,91,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),Yayasan Sayangi Tunas Cilik (YSTC),National NGOs,Donggala,Sindue,LORE TATARI,POSKO SMP LERO TATARI,NFI/Shelter,Darurat | Emergency,Unknown,,Oct-06-2018,Oct-06-2018,,95,95,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Sigi,Sigi Biromaru,Lolu,SD Inpres Lolu,Education,TLS,Completed,TLS Set up,Oct-17-2018,Oct-17-2018,,,,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Sigi,Sigi Biromaru,Sidera,SD inpres Jono oge,Education,TLS,Completed,TLS Set up,Oct-17-2018,Oct-17-2018,,,,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Sigi,Sigi Biromaru,Sidera,SDN Inpres Sidera,Education,TLS,Completed,TLS Set up,Oct-17-2018,Oct-17-2018,,,,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Sigi,Sigi Biromaru,Sidera,SDN Karavana,Education,TLS,Completed,TLS Set up,Oct-17-2018,Oct-17-2018,,,,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Sigi,Sigi Biromaru,Soulawe,SDN Soulowe,Education,TLS,Completed,TLS Set up,Oct-17-2018,Oct-17-2018,,,,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Sigi,Sigi biromaru,Kalukubula,,Health,Health,Completed,Waste Management,Oct-24-2018,Oct-24-2018,,,,Households,408,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Sigi,Sigi biromaru,Loru,,Health,Health,Completed,Waste Management,Oct-24-2018,Oct-24-2018,,,,Households,100,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Sigi,Sigi biromaru,Jonoge,,WASH,WASH,Completed,Hygiene Promotion,Oct-23-2018,Oct-23-2018,,,,Households,15,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Utara,Mamboro,,Health,Health,Completed,Waste Management,Oct-25-2018,Oct-25-2018,,,,Households,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Utara,KAYUMALUE ngapa,Posko Kayumalue Ngapa,Health,Health,Completed,Distribution of Mosquito net,Oct-19-2018,Oct-19-2018,,,,Households,100,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Utara,KAYUMALUE PAJEKO,Posko Kayumalue Pajaleko,Health,Health,Completed,Distribution of Mosquito net,Oct-19-2018,Oct-19-2018,,,,Households,50,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Utara,Mamboro,Mamboro Perikanan,Health,Health,Completed,Distribution of Mosquito net,Oct-16-2018,Oct-16-2018,,,,Households,136,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Utara,KAYUMALUE ngapa,Posko Kayumalue Ngapa,WASH,WASH,Completed,Distribution of Aquatab,Oct-19-2018,Oct-19-2018,,,,Households,100,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Utara,KAYUMALUE ngapa,Posko Kayumalue Ngapa,WASH,WASH,Completed,Distribution of bucket kit,Oct-19-2018,Oct-19-2018,,,,Households,100,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Utara,KAYUMALUE ngapa,Posko Kayumalue Ngapa,WASH,WASH,Completed,Distribution of Family pack - Hygiene Kit,Oct-19-2018,Oct-19-2018,,,,Households,100,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Utara,KAYUMALUE PAJEKO,Posko Kayumalue Pajaleko,WASH,WASH,Completed,Distribution of Aquatab,Oct-19-2018,Oct-19-2018,,,,Households,50,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Utara,KAYUMALUE PAJEKO,Posko Kayumalue Pajaleko,WASH,WASH,Completed,Distribution of bucket kit,Oct-19-2018,Oct-19-2018,,,,Households,50,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Utara,KAYUMALUE PAJEKO,Posko Kayumalue Pajaleko,WASH,WASH,Completed,Distribution of Family pack - Hygiene Kit,Oct-19-2018,Oct-19-2018,,,,Households,50,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Utara,Mamboro,Mamboro Perikanan,WASH,WASH,Completed,Distribution of Aquatab,Oct-16-2018,Oct-16-2018,,,,Households,136,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Utara,Mamboro,Mamboro Perikanan,WASH,WASH,Completed,Distribution of bucket kit,Oct-16-2018,Oct-16-2018,,,,Households,136,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Utara,Mamboro,Mamboro Perikanan,WASH,WASH,Completed,Distribution of Family pack - Hygiene Kit,Oct-16-2018,Oct-16-2018,,,,Households,136,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Utara,Mamboro,Posko Mamboro,WASH,WASH,Completed,Distribution of Family pack - Hygiene Kit,Oct-09-2018,Oct-09-2018,,,,Households,136,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Utara,Mamboro,Posko Mamboro,WASH,WASH,Completed,Distribution of Family pack - Hygiene Kit,Oct-10-2018,Oct-10-2018,,,,Households,112,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),Yayasan Sayangi Tunas Cilik (YSTC),National NGOs,Palu,Palu Utara,KAYUMALUE NGAPA,POSKO KAYUMALUE NGAPA,NFI/Shelter,Darurat | Emergency,Unknown,,Oct-08-2018,Oct-08-2018,,100,100,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),Yayasan Sayangi Tunas Cilik (YSTC),National NGOs,Palu,Palu Utara,KAYUMALUE PAJEKO,POSKO KAYUMALUE PAJALEKO,NFI/Shelter,Darurat | Emergency,Unknown,,Oct-07-2018,Oct-07-2018,,50,50,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),Yayasan Sayangi Tunas Cilik (YSTC),National NGOs,Palu,Palu Utara,MAMBORO,MAMBORO PERIKANAN,NFI/Shelter,Darurat | Emergency,Unknown,,Oct-07-2018,Oct-07-2018,,136,136,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),Yayasan Sayangi Tunas Cilik (YSTC),National NGOs,Palu,Palu Utara,MAMBORO,POSKO MAMBORO,NFI/Shelter,Darurat | Emergency,Unknown,,Oct-04-2018,Oct-04-2018,,136,136,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),Yayasan Sayangi Tunas Cilik (YSTC),National NGOs,Palu,Palu Utara,MAMBORO,POSKO MAMBORO,NFI/Shelter,Darurat | Emergency,Unknown,,Oct-04-2018,Oct-04-2018,,112,112,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Timur,Lolu Selatan,,Education,Training,Completed,Teacher's Training,Oct-24-2018,Oct-24-2018,,,,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Timur,Lolu Selatan,,Education,Training,Completed,Teacher's Training,Oct-25-2018,Oct-25-2018,,,,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Timur,Poboya,SDN Paboya,Education,TLS,Completed,TLS Set up,Oct-15-2018,Oct-15-2018,,,,Children,155,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Timur,Lasoani,,Health,Health,Completed,Waste Management,Oct-26-2018,Oct-26-2018,,,,Households,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Timur,Tondo,,Health,Health,Completed,Waste Management,Oct-26-2018,Oct-26-2018,,,,Households,21,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Timur,Lasuani,,Health,Health,Completed,Waste Management,Oct-22-2018,Oct-22-2018,,,,Households,593,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Timur,Mantikulore,,Health,Health,Completed,Waste Management,Oct-25-2018,Oct-25-2018,,,,Households,740,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Timur,Talise,,Health,Health,Completed,Waste Management,Oct-24-2018,Oct-24-2018,,,,Households,230,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Timur,Tanamodindi,,Health,Health,Completed,Waste Management,Oct-25-2018,Oct-25-2018,,,,Households,9,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Timur,Besusu,Posko Makorem,WASH,WASH,Completed,Distribution of Children pack - Hygiene kit,Oct-04-2018,Oct-04-2018,,,,Children,11,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Timur,Besusu,Posko Makorem,WASH,WASH,Completed,Distribution of Family pack - Hygiene Kit,Oct-04-2018,Oct-04-2018,,,,Households,11,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),Yayasan Sayangi Tunas Cilik (YSTC),National NGOs,Palu,Palu Timur,BESUSU,CENDRAWASIH,NFI/Shelter,Darurat | Emergency,Unknown,,Oct-08-2018,Oct-08-2018,,2,2,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Selatan,Birobuli,,Health,Health,Completed,Waste Management,Oct-22-2018,Oct-22-2018,,,,Households,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Selatan,Birobuli Selatan,,Health,Health,Completed,Waste Management,Oct-22-2018,Oct-22-2018,,,,Households,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Selatan,Birobuli Utara,,Health,Health,Completed,Waste Management,Oct-25-2018,Oct-25-2018,,,,Households,63,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Selatan,Tanamonindi,,Health,Health,Completed,Waste Management,Oct-23-2018,Oct-23-2018,,,,Households,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Selatan,Birobuli Utara,Birobuli Utara,Health,Health,Completed,Distribution of Mosquito net,Oct-19-2018,Oct-19-2018,,,,Households,67,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Selatan,Tatura selatan,Posko pinggiran sungai palu tatura,Health,Health,Completed,Distribution of Mosquito net,Oct-22-2018,Oct-22-2018,,,,Households,125,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Selatan,Tatura selatan,Posko pinggiran sungai palu tatura,WASH,WASH,Completed,Distribution of Shelter kit,Oct-22-2018,Oct-22-2018,,,,Households,25,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Selatan,Birobuli Utara,Birobuli Utara,WASH,WASH,Completed,Distribution of Aquatab,Oct-19-2018,Oct-19-2018,,,,Households,67,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Selatan,Birobuli Utara,Birobuli Utara,WASH,WASH,Completed,Distribution of bucket kit,Oct-19-2018,Oct-19-2018,,,,Households,67,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Selatan,Birobuli Utara,Birobuli Utara,WASH,WASH,Completed,Distribution of Family pack - Hygiene Kit,Oct-19-2018,Oct-19-2018,,,,Households,67,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Selatan,Birobulli Selatan,Lap. Komplek TNI AU - Jl Dewi Sartika,WASH,WASH,Completed,Distribution of Children pack - Hygiene kit,Oct-07-2018,Oct-07-2018,,,,Children,44,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Selatan,Birobulli Selatan,Lap. Komplek TNI AU - Jl Dewi Sartika,WASH,WASH,Completed,Distribution of Family pack - Hygiene Kit,Oct-07-2018,Oct-07-2018,,,,Households,110,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Selatan,Birobulli Utara,Bandara Muatiara - cendrawasih,WASH,WASH,Completed,Distribution of Family pack - Hygiene Kit,Oct-07-2018,Oct-07-2018,,,,Households,88,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Selatan,Tatura selatan,Posko pinggiran sungai palu tatura,WASH,WASH,Completed,Distribution of Aquatab,Oct-22-2018,Oct-22-2018,,,,Households,25,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Selatan,Tatura selatan,Posko pinggiran sungai palu tatura,WASH,WASH,Completed,Distribution of bucket kit,Oct-22-2018,Oct-22-2018,,,,Households,25,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Selatan,Tatura selatan,Posko pinggiran sungai palu tatura,WASH,WASH,Completed,Distribution of Family pack - Hygiene Kit,Oct-22-2018,Oct-22-2018,,,,Households,25,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Selatan,Lolu,,WASH,WASH,Ongoing,Water Distribution,Oct-22-2018,,,,,Households,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),Yayasan Sayangi Tunas Cilik (YSTC),National NGOs,Palu,Palu Selatan,BIROBULI UTARA,BIROBULI UTARA,NFI/Shelter,Darurat | Emergency,Unknown,,Oct-08-2018,Oct-08-2018,,67,67,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),Yayasan Sayangi Tunas Cilik (YSTC),National NGOs,Palu,Palu Selatan,BIROBULLI UTARA,BANDARA MUATIARA - CENDRAWASIH,NFI/Shelter,Darurat | Emergency,Unknown,,Oct-08-2018,Oct-08-2018,,6,6,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Barat,Balaroa,Kamp Balaroa,WASH,WASH,Completed,Distribution of Family pack - Hygiene Kit,Oct-07-2018,Oct-07-2018,,,,Households,50,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),Yayasan Sayangi Tunas Cilik (YSTC),National NGOs,Palu,Palu Barat,BALAROA,KAMP BALAROA,NFI/Shelter,Darurat | Emergency,Unknown,,Oct-12-2018,Oct-12-2018,,50,50,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Sigi,Marawola,Kamonji,SLB Negeri Marawola,Education,TLS,Completed,TLS Set up,Oct-30-2018,Oct-30-2018,,,,Children,180,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Sigi,Marawola,Baliase,Baliase Kampung,WASH,WASH,Completed,Distribution of Children pack - Hygiene kit,Oct-06-2018,Oct-06-2018,,,,Children,17,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Sigi,Marawola,Baliase,Baliase Kampung,WASH,WASH,Completed,Distribution of Family pack - Hygiene Kit,Oct-06-2018,Oct-06-2018,,,,Households,41,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Sigi,Marawola,Baliase,BTN Baliase,WASH,WASH,Completed,Distribution of Children pack - Hygiene kit,Oct-06-2018,Oct-06-2018,,,,Children,78,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Sigi,Marawola,Baliase,BTN Baliase,WASH,WASH,Completed,Distribution of Family pack - Hygiene Kit,Oct-06-2018,Oct-06-2018,,,,Households,46,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Sigi,Marawola,Baliase,Desa Baliase - Kab. Sigi,WASH,WASH,Completed,Distribution of Children pack - Hygiene kit,Oct-05-2018,Oct-05-2018,,,,Children,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Sigi,Marawola,Baliase,Desa Baliase - Kab. Sigi,WASH,WASH,Completed,Distribution of Family pack - Hygiene Kit,Oct-05-2018,Oct-05-2018,,,,Households,74,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Sigi,Marawola,Sibedi,Distribution in Desa Sibedi,WASH,WASH,Completed,Distribution of Family pack - Hygiene Kit,Oct-10-2018,Oct-10-2018,,,,Households,26,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),Yayasan Sayangi Tunas Cilik (YSTC),National NGOs,Sigi,Marawola,BALIASE,BALIASE KAMPUNG,NFI/Shelter,Darurat | Emergency,Unknown,,Oct-06-2018,Oct-06-2018,,41,41,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),Yayasan Sayangi Tunas Cilik (YSTC),National NGOs,Sigi,Marawola,BALIASE,BTN BALIASE,NFI/Shelter,Darurat | Emergency,Unknown,,Oct-05-2018,Oct-05-2018,,46,46,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),Yayasan Sayangi Tunas Cilik (YSTC),National NGOs,Sigi,Marawola,BALIASE,DESA BALIASE - KAB. SIGI,NFI/Shelter,Darurat | Emergency,Unknown,,Oct-09-2018,Oct-09-2018,,74,74,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),Yayasan Sayangi Tunas Cilik (YSTC),National NGOs,Sigi,Marawola,SIBEDI,DISTRIBUTION IN DESA SIBEDI,NFI/Shelter,Darurat | Emergency,Unknown,,Oct-09-2018,Oct-09-2018,,26,26,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Mantikulore,Lasoani,SD Lasoani,Education,TLS,Completed,TLS Set up,Oct-17-2018,Oct-17-2018,,,,,,
01 Nov - 06 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Mantikulore,Tanamodindi,,Health,Health,Completed,Waste Management,Oct-22-2018,Oct-22-2018,,,,Households,,
